sentence_id,words,labels,pos_tag
11,and,O,CC
11,the,B,DT
11,childs,I,NNS
11,SSB,I,NNP
11,intake,I,VBP
11,differed,B,VBN
11,for,B,IN
11,children,I,NNS
11,with,I,IN
11,distinct,I,JJ
11,ethnic,I,JJ
11,backgrounds,I,NNS
11,.,O,.
12,In,B,IN
12,patients,I,NNS
12,with,I,IN
12,diabetic,I,JJ
12,retinopathy,I,NN
12,",",O,","
12,we,O,PRP
12,confirmed,B,VBD
12,the,O,DT
12,increase,B,NN
12,of,O,IN
12,hemoglobin,B,JJ
12,oxygen,I,NN
12,saturation,I,NN
12,as,O,IN
12,in,B,IN
12,the,I,DT
12,arterial,I,JJ
12,as,I,IN
12,in,I,IN
12,the,I,DT
12,venous,I,JJ
12,blood,I,NN
12,in,I,IN
12,retinal,I,JJ
12,vessels,I,NNS
12,;,O,:
12,and,O,CC
12,significant,B,JJ
12,decrease,B,NN
12,of,O,IN
12,arterio,B,NN
12,-,I,:
12,venous,I,JJ
12,difference,I,NN
12,according,B,VBG
12,to,I,TO
12,the,I,DT
12,severity,I,NN
12,of,I,IN
12,diabetic,I,JJ
12,involvement,I,NN
12,was,O,VBD
12,confirmed,B,VBN
12,as,O,RB
12,well,O,RB
12,.,O,.
12,Key,O,JJ
12,words,O,NNS
12,:,O,:
12,automatic,B,JJ
12,retinal,I,JJ
12,oxymetry,I,NN
12,",",O,","
12,diabetic,B,JJ
12,retinopathy,I,NN
12,",",O,","
12,oxygen,B,NN
12,saturation,I,NN
12,",",O,","
12,Oxymap,B,NNP
12,.,O,.
13,Upregulation,B,NN
13,of,O,IN
13,VEGF,B,NNP
13,and,O,CC
13,CD34,B,NNP
13,is,O,VBZ
13,indicative,B,JJ
13,of,I,IN
13,a,B,DT
13,remarkable,I,JJ
13,angiogenesis,I,NN
13,and,O,CC
13,a,B,DT
13,widespread,I,JJ
13,vascular,I,JJ
13,concentration,I,NN
13,in,I,IN
13,cholesterol,I,NN
13,granulomas,I,NN
13,.,O,.
14,Although,O,IN
14,obesity,B,NN
14,predisposed,B,VBN
14,to,I,TO
14,an,B,DT
14,elevated,I,VBN
14,risk,I,NN
14,of,I,IN
14,VTE,I,NNP
14,",",O,","
14,postoperative,B,JJ
14,mortality,I,NN
14,and,I,CC
14,morbidity,I,NN
14,were,O,VBD
14,otherwise,O,RB
14,not,B,RB
14,significantly,B,RB
14,increased,B,VBN
14,in,B,IN
14,this,I,DT
14,population,I,NN
14,.,O,.
15,These,B,DT
15,results,I,NNS
15,suggest,B,VBP
15,that,O,IN
15,a,O,DT
15,proportion,O,NN
15,of,O,IN
15,selective,B,JJ
15,eaters,I,NNS
15,continue,O,VBP
15,from,O,IN
15,childhood,O,NN
15,into,O,IN
15,adulthood,O,NN
15,with,O,IN
15,similar,O,JJ
15,eating,B,NN
15,patterns,I,NNS
15,;,O,:
15,new,B,JJ
15,onset,I,FW
15,selective,I,JJ
15,eating,I,NN
15,occurs,B,NNS
15,in,I,IN
15,adolescence,B,NN
15,or,O,CC
15,young,B,JJ
15,adulthood,I,NN
15,;,O,:
15,and,O,CC
15,selective,B,JJ
15,and,O,CC
15,non,B,JJ
15,-,I,:
15,selective,I,JJ
15,eaters,I,NNS
15,at,I,IN
15,age,I,NN
15,23,I,CD
15,do,O,VBP
15,not,B,RB
15,differ,B,VB
15,with,O,IN
15,regard,O,NN
15,to,O,TO
15,weight,B,VB
15,or,O,CC
15,eating,B,VBG
15,psychopathology,I,NN
15,.,O,.
16,Compared,O,VBN
16,to,O,TO
16,control,B,VB
16,group,I,NN
16,",",O,","
16,the,B,DT
16,isolated,I,JJ
16,species,I,NNS
16,from,I,IN
16,T2DM,I,NNP
16,group,I,NN
16,had,O,VBD
16,higher,B,JJR
16,proteinase,B,NN
16,activity,I,NN
16,.,O,.
17,Resistance,B,NN
17,to,I,TO
17,fluconazole,I,VB
17,was,O,VBD
17,considerably,B,RB
17,greater,B,JJR
17,among,O,IN
17,the,B,DT
17,C.,I,NNP
17,non,I,SYM
17,-,I,:
17,albicans,I,NNS
17,isolates,I,NNS
17,from,I,IN
17,T2DM,I,NNP
17,group,I,NN
17,.,O,.
18,Combining,O,VBG
18,eGFR,B,NN
18,and,O,CC
18,UACR,B,NNP
18,level,I,NN
18,was,O,VBD
18,more,B,RBR
18,accurate,I,JJ
18,in,O,IN
18,predicting,B,VBG
18,risk,B,NN
18,of,I,IN
18,CVD,I,NNP
18,/,I,NNP
18,mortality,I,NN
18,.,O,.
19,In,O,IN
19,a,B,DT
19,20-year,I,JJ
19,prospective,I,JJ
19,study,I,NN
19,of,O,IN
19,1339,O,CD
19,children,O,NNS
19,with,O,IN
19,genetic,B,JJ
19,risk,I,NN
19,factors,I,NNS
19,for,I,IN
19,celiac,I,JJ
19,disease,I,NN
19,",",O,","
19,we,O,PRP
19,found,B,VBD
19,the,B,DT
19,cumulative,I,JJ
19,incidence,I,NN
19,of,I,IN
19,CDA,I,NNP
19,and,I,CC
19,celiac,I,JJ
19,disease,I,NN
19,to,O,TO
19,be,O,VB
19,high,B,JJ
19,within,B,IN
19,the,I,DT
19,first,I,JJ
19,10,I,CD
19,years,I,NNS
19,.,O,.
20,There,O,EX
20,was,O,VBD
20,evidence,B,NN
20,of,I,IN
20,neurological,B,JJ
20,changes,I,NNS
20,in,B,IN
20,the,B,DT
20,cortical,I,JJ
20,location,I,NN
20,and,O,CC
20,in,B,IN
20,the,B,DT
20,bandwidth,I,NN
20,targeted,I,VBN
20,by,I,IN
20,the,I,DT
20,intervention,I,NN
20,",",O,","
20,and,O,CC
20,changes,B,NNS
20,in,I,IN
20,EEG,B,NNP
20,activity,I,NN
20,were,O,VBD
20,predictive,B,JJ
20,of,I,IN
20,symptom,B,JJ
20,reduction,B,NN
20,.,O,.
21,Reductions,B,NNS
21,in,I,IN
21,LDL,B,NNP
21,-,I,:
21,C,I,NN
21,were,O,VBD
21,greater,B,JJR
21,among,O,IN
21,women,B,NNS
21,randomized,I,VBN
21,to,I,TO
21,both,I,DT
21,calcium+vitamin,I,JJ
21,D,I,NNP
21,and,I,CC
21,hormone,I,NN
21,therapy,I,NN
21,than,O,IN
21,for,O,IN
21,those,B,DT
21,randomized,I,VBN
21,to,I,TO
21,either,I,DT
21,intervention,I,NN
21,alone,I,RB
21,or,I,CC
21,to,I,TO
21,placebo,I,VB
21,.,O,.
22,In,O,IN
22,particular,O,JJ
22,",",O,","
22,a,O,DT
22,low,B,JJ
22,BMI,B,NNP
22,was,O,VBD
22,an,O,DT
22,independent,B,JJ
22,prognostic,B,JJ
22,factor,I,NN
22,for,I,IN
22,poorer,B,JJR
22,survival,B,NN
22,in,B,IN
22,the,I,DT
22,multivariate,I,NN
22,analysis,I,NN
22,.,O,.
23,In,O,IN
23,this,B,DT
23,study,I,NN
23,",",O,","
23,patients,B,NNS
23,with,I,IN
23,chronic,I,JJ
23,myofascial,I,NN
23,pain,I,NN
23,showed,B,VBD
23,lower,B,JJR
23,intracellular,B,JJ
23,stores,I,NNS
23,of,I,IN
23,zinc,I,NN
23,and,I,CC
23,selenium,I,NN
23,and,O,CC
23,inadequate,B,JJ
23,food,I,NN
23,intake,I,NN
23,of,I,IN
23,these,I,DT
23,nutrients,I,NNS
23,.,O,.
24,Patients,B,NNS
24,with,I,IN
24,GDM,I,NNP
24,have,B,VBP
24,lower,I,JJR
24,circulating,I,NN
24,levels,I,NNS
24,of,I,IN
24,SHBG,I,NNP
24,than,O,IN
24,normal,B,JJ
24,glucose,I,JJ
24,tolerance,I,NN
24,pregnant,I,JJ
24,women,I,NNS
24,.,O,.
25,PF,B,NNP
25,decreased,B,VBD
25,more,B,RBR
25,rapidly,I,RB
25,in,O,IN
25,obese,B,JJ
25,men,I,NNS
25,and,I,CC
25,women,I,NNS
25,than,O,IN
25,among,O,IN
25,those,B,DT
25,with,I,IN
25,normal,I,JJ
25,weight,I,NN
25,.,O,.
26,The,B,DT
26,percentage,I,NN
26,of,I,IN
26,naïve,I,JJ
26,helper,I,NN
26,T,I,NNP
26,cells,I,NNS
26,increased,B,VBD
26,and,O,CC
26,memory,B,NN
26,helper,I,NN
26,T,I,NNP
26,cells,I,NNS
26,decreased,B,VBN
26,in,O,IN
26,severe,B,JJ
26,cases,I,NNS
26,.,O,.
27,However,O,RB
27,",",O,","
27,as,O,IN
27,MHR,B,NNP
27,was,O,VBD
27,higher,B,RBR
27,in,O,IN
27,the,B,DT
27,patients,I,NNS
27,with,I,IN
27,good,I,JJ
27,prognosis,I,NN
27,compared,O,VBN
27,with,O,IN
27,the,B,DT
27,patients,I,NNS
27,with,I,IN
27,bad,I,JJ
27,prognosis,I,NN
27,",",O,","
27,we,O,PRP
27,believe,B,VBP
27,that,O,IN
27,regarding,B,VBG
27,the,I,DT
27,ISHL,I,NNP
27,",",O,","
27,MHR,B,NNP
27,is,O,VBZ
27,not,B,RB
27,a,O,DT
27,predictive,B,JJ
27,value,O,NN
27,but,O,CC
27,might,B,MD
27,have,B,VB
27,prognostic,B,JJ
27,marker,I,NN
27,.,O,.
28,Breast,B,NNP
28,Ca,I,NNP
28,risk,I,NN
28,factors,I,NNS
28,in,O,IN
28,CAR,B,NNP
28,did,O,VBD
28,not,B,RB
28,appear,B,VB
28,to,O,TO
28,be,O,VB
28,significantly,B,RB
28,different,B,JJ
28,from,O,IN
28,that,O,DT
28,observed,O,VBN
28,in,O,IN
28,other,B,JJ
28,populations,I,NNS
28,.,O,.
29,Circulating,B,VBG
29,concentrations,I,NNS
29,of,I,IN
29,SHBG,I,NNP
29,represent,O,VBP
29,a,O,DT
29,potentially,B,RB
29,useful,B,JJ
29,new,O,JJ
29,biomarker,B,NN
29,for,I,IN
29,prediction,B,NN
29,of,I,IN
29,risk,B,NN
29,of,I,IN
29,GDM,I,NNP
29,beyond,B,IN
29,the,I,DT
29,currently,I,RB
29,established,I,VBN
29,clinical,I,JJ
29,and,I,CC
29,demographic,I,JJ
29,risk,I,NN
29,factors,I,NNS
29,.,O,.
30,"""",O,NN
30,Stunting,B,VBG
30,prevalence,I,NN
30,may,B,MD
30,vary,B,VB
30,across,O,IN
30,space,B,NN
30,at,B,IN
30,different,I,JJ
30,scale,I,NN
30,.,O,.
31,Physical,B,JJ
31,exercise,I,NN
31,",",O,","
31,enough,B,JJ
31,vegetable,I,NN
31,and,I,CC
31,fruit,I,NN
31,intake,I,NN
31,are,O,VBP
31,positively,B,RB
31,associated,B,VBN
31,with,I,IN
31,HRQOL,B,NNP
31,of,I,IN
31,BCS,I,NNP
31,.,O,.
32,Build,B,NNP
32,-,I,:
32,up,I,RB
32,of,I,IN
32,AL,I,NNP
32,was,O,VBD
32,found,B,VBN
32,in,I,IN
32,adolescent,B,JJ
32,boys,I,NNS
32,and,O,CC
32,was,O,VBD
32,positively,B,RB
32,associated,B,VBN
32,with,I,IN
32,life,B,NN
32,event,I,NN
32,stress,I,NN
32,.,O,.
33,Baseline,B,NNP
33,VAT,I,NNP
33,was,O,VBD
33,inversely,B,RB
33,and,O,CC
33,independently,B,RB
33,associated,B,VBN
33,with,I,IN
33,the,B,DT
33,conversion,I,NN
33,to,I,TO
33,normal,I,JJ
33,blood,I,NN
33,pressure,I,NN
33,.,O,.
34,Ever,B,RB
34,consuming,I,VBG
34,alcohol,I,NN
34,and,O,CC
34,ever,B,RB
34,smoking,I,VBG
34,cigarette,I,NN
34,after,I,IN
34,starting,I,VBG
34,ART,I,NNP
34,",",O,","
34,depression,B,NN
34,",",O,","
34,not,B,RB
34,adhering,I,VBG
34,to,I,TO
34,ART,I,NNP
34,and,O,CC
34,being,B,VBG
34,in,I,IN
34,the,I,DT
34,second,I,JJ
34,lowest,I,JJS
34,wealth,I,NN
34,quintile,I,NN
34,were,O,VBD
34,significantly,B,RB
34,associated,B,VBN
34,with,I,IN
34,malnutrition,B,NN
34,.,O,.
35,Results,B,NNS
35,from,I,IN
35,this,I,DT
35,study,I,NN
35,suggest,B,VBP
35,a,O,DT
35,possible,B,JJ
35,association,B,NN
35,between,O,IN
35,nighttime,B,JJ
35,eating,I,VBG
35,behavior,I,NN
35,and,O,CC
35,breast,B,NN
35,cancer,I,NN
35,.,O,.
36,Omega-3,B,JJ
36,and,O,CC
36,omega-6,B,JJ
36,FA,I,NNP
36,intakes,I,NNS
36,are,O,VBP
36,inversely,B,RB
36,associated,B,VBN
36,with,I,IN
36,inflammatory,B,JJ
36,biomarkers,I,NNS
36,among,B,IN
36,CVD,I,JJ
36,patients,I,NNS
36,.,O,.
37,Epigenetic,B,JJ
37,age,I,NN
37,acceleration,I,NN
37,and,O,CC
37,CpG,B,NNP
37,island,I,VBP
37,methylation,I,NN
37,have,O,VBP
37,a,O,DT
37,weak,B,JJ
37,",",O,","
37,but,O,CC
37,statistically,B,RB
37,significant,I,JJ
37,",",O,","
37,association,B,NN
37,with,I,IN
37,breast,B,NN
37,cancer,I,NN
37,susceptibility,I,NN
37,.,O,.
38,Association,B,NNP
38,of,O,IN
38,socioeconomic,B,JJ
38,factors,I,NNS
38,with,O,IN
38,pharmacotherapy,B,NN
38,was,O,VBD
38,inconsistent,B,JJ
38,.,O,.
39,In,O,IN
39,our,B,PRP$
39,nationwide,I,JJ
39,case,I,NN
39,-,I,:
39,control,I,NN
39,study,I,NN
39,",",O,","
39,we,O,PRP
39,found,B,VBD
39,no,B,DT
39,association,B,NN
39,between,O,IN
39,statin,B,NN
39,use,I,NN
39,and,O,CC
39,risk,B,NN
39,of,I,IN
39,endometrial,I,JJ
39,cancer,I,NN
39,.,O,.
40,The,B,DT
40,highest,I,JJS
40,quartile,I,NN
40,compared,O,VBN
40,to,O,TO
40,the,B,DT
40,lowest,I,JJS
40,quartile,I,NN
40,of,I,IN
40,25OH,I,CD
40,vitamin,I,NNS
40,D,I,NNP
40,levels,I,NNS
40,is,O,VBZ
40,inversely,B,RB
40,associated,B,VBN
40,with,I,IN
40,CHD,B,NNP
40,and,O,CC
40,all,B,DT
40,-,I,:
40,cause,I,NN
40,mortality,I,NN
40,adjusting,B,VBG
40,for,I,IN
40,multiple,I,JJ
40,confounders,I,NNS
40,.,O,.
41,Presence,B,NN
41,of,I,IN
41,diabetes,I,NNS
41,mellitus,I,FW
41,is,O,VBZ
41,the,O,DT
41,most,B,RBS
41,important,I,JJ
41,risk,B,NN
41,factor,I,NN
41,for,I,IN
41,retinopathy,B,NN
41,.,O,.
42,Everolimus,B,NNP
42,based,I,VBN
42,treatment,I,NN
42,has,B,VBZ
42,meaningful,B,JJ
42,activity,I,NN
42,in,B,IN
42,heavily,I,RB
42,pretreated,I,VBN
42,patients,I,NNS
42,with,I,IN
42,HR,I,NNP
42,-,I,:
42,positive,I,JJ
42,MBC,I,NNP
42,but,O,CC
42,is,O,VBZ
42,associated,B,VBN
42,with,I,IN
42,considerable,B,JJ
42,toxicity,I,NN
42,and,O,CC
42,requirement,B,NN
42,for,I,IN
42,dose,I,JJ
42,adjustment,I,NN
42,.,O,.
43,Notably,B,RB
43,",",O,","
43,statin,B,NN
43,use,I,NN
43,was,O,VBD
43,also,O,RB
43,associated,B,VBN
43,with,I,IN
43,improved,B,JJ
43,survival,B,NN
43,.,O,.
44,IL11-RA,B,NNP
44,",",O,","
44,MLF1P,B,NNP
44,",",O,","
44,and,O,CC
44,ER+,B,NNP
44,were,O,VBD
44,the,O,DT
44,determinants,O,NNS
44,that,O,WDT
44,were,O,VBD
44,associated,B,VBN
44,with,I,IN
44,increasing,B,VBG
44,bone,B,NN
44,metastasis,I,NN
44,incidence,I,NN
44,.,O,.
45,Poor,B,NNP
45,glycemic,B,JJ
45,control,I,NN
45,among,B,IN
45,diabetics,I,NNS
45,is,O,VBZ
45,a,O,DT
45,risk,B,NN
45,factor,I,NN
45,for,I,IN
45,TB,B,NNP
45,occurrence,I,NN
45,.,O,.
46,DM,B,NNP
46,is,O,VBZ
46,associated,B,VBN
46,with,I,IN
46,poor,B,JJ
46,outcomes,B,NNS
46,in,B,IN
46,patients,I,NNS
46,undergoing,I,VBG
46,hepatectomy,I,NN
46,.,O,.
47,These,B,DT
47,findings,I,NNS
47,suggest,B,VBP
47,that,O,IN
47,obesity,B,NN
47,and,O,CC
47,possibly,B,RB
47,alcohol,B,NN
47,overuse,I,NN
47,are,O,VBP
47,independent,B,JJ
47,risk,B,NN
47,factors,I,NNS
47,for,I,IN
47,the,B,DT
47,development,I,NN
47,of,I,IN
47,infection,I,NN
47,following,I,VBG
47,surgery,I,NN
47,for,B,IN
47,a,I,DT
47,fracture,I,NN
47,of,I,IN
47,the,I,DT
47,ankle,I,NN
47,.,O,.
48,Physical,B,JJ
48,activity,I,NN
48,is,O,VBZ
48,also,O,RB
48,associated,B,VBN
48,with,I,IN
48,favorable,B,JJ
48,HDL,B,NNP
48,-,I,:
48,C.,I,NNP
49,Our,B,PRP$
49,data,I,NNS
49,suggest,B,VBP
49,that,O,IN
49,while,O,IN
49,sedentary,B,JJ
49,behavior,I,NN
49,is,O,VBZ
49,related,B,VBN
49,to,I,TO
49,worse,B,VB
49,fasting,B,VBG
49,glucose,I,RB
49,",",O,","
49,this,O,DT
49,relationship,O,NN
49,is,O,VBZ
49,attenuated,B,VBN
49,when,O,WRB
49,PA,B,NNP
49,is,O,VBZ
49,taken,O,VBN
49,into,O,IN
49,account,O,NN
49,.,O,.
50,VRIA,B,NNS
50,are,O,VBP
50,related,B,VBN
50,to,I,TO
50,outcome,B,VB
50,in,B,IN
50,patients,I,NNS
50,treated,I,VBN
50,with,I,IN
50,RZB,I,NNP
50,.,O,.
51,Diabetic,B,JJ
51,MN,I,NNP
51,usually,B,RB
51,presents,B,VBZ
51,in,I,IN
51,ageing,B,VBG
51,and,I,CC
51,clinically,I,RB
51,hypertensive,I,JJ
51,patients,I,NNS
51,and,O,CC
51,is,O,VBZ
51,associated,B,VBN
51,with,I,IN
51,severe,B,JJ
51,global,B,JJ
51,glomerulosclerosis,I,NN
51,",",O,","
51,IFTA,B,NNP
51,",",O,","
51,and,O,CC
51,afferent,B,JJ
51,arterial,I,JJ
51,lesions,I,NNS
51,histologically,B,RB
51,.,O,.
52,Other,O,JJ
52,risk,B,NN
52,factors,I,NNS
52,that,O,WDT
52,were,O,VBD
52,associated,B,VBN
52,with,I,IN
52,major,B,JJ
52,amputation,I,NN
52,in,B,IN
52,patients,I,NNS
52,included,O,VBD
52,active,B,JJ
52,infection,I,NN
52,at,I,IN
52,presentation,I,NN
52,",",O,","
52,nonunion,B,NN
52,/,I,NNP
52,instability,I,NN
52,after,I,IN
52,reconstruction,I,NN
52,",",O,","
52,and,O,CC
52,a,B,DT
52,postoperative,I,JJ
52,wound,I,NN
52,problem,I,NN
52,.,O,.
53,Significant,B,JJ
53,weight,B,NN
53,loss,I,NN
53,after,I,IN
53,bariatric,I,JJ
53,surgery,I,NN
53,is,O,VBZ
53,weakly,B,RB
53,associated,B,VBN
53,with,I,IN
53,IOP,B,NNP
53,lowering,B,VBG
53,.,O,.
54,The,B,DT
54,results,I,NNS
54,in,I,IN
54,this,I,DT
54,trial,I,NN
54,did,O,VBD
54,not,B,RB
54,highlight,B,VB
54,any,O,DT
54,differences,B,NNS
54,between,O,IN
54,those,B,DT
54,who,I,WP
54,received,I,VBD
54,the,I,DT
54,intervention,I,NN
54,and,O,CC
54,those,B,DT
54,who,I,WP
54,received,I,VBD
54,usual,I,JJ
54,care,I,NN
54,.,O,.
55,Higher,B,JJR
55,serum,B,NN
55,cholesterol,I,NN
55,levels,I,NNS
55,are,O,VBP
55,associated,B,VBN
55,with,I,IN
55,lower,B,JJR
55,AVG,B,NNP
55,failure,I,NN
55,risk,I,NN
55,over,B,IN
55,a,I,DT
55,1000-day,I,JJ
55,period,I,NN
55,",",O,","
55,which,O,WDT
55,probably,B,RB
55,corresponds,B,VBZ
55,to,I,TO
55,the,O,DT
55,worse,B,JJR
55,disease,B,NN
55,status,I,NN
55,of,B,IN
55,the,I,DT
55,patients,I,NNS
55,with,I,IN
55,lower,I,JJR
55,cholesterol,I,NN
55,values,I,NNS
55,.,O,.
56,Surprisingly,B,RB
56,",",O,","
56,UW,B,NNP
56,patients,I,NNS
56,are,O,VBP
56,associated,B,VBN
56,with,I,IN
56,higher,B,JJR
56,mortality,B,NN
56,as,O,RB
56,well,O,RB
56,as,O,IN
56,respiratory,B,JJ
56,events,I,NNS
56,postoperatively,B,RB
56,.,O,.
56,"""",O,VB
57,The,O,DT
57,association,B,NN
57,between,O,IN
57,lower,B,JJR
57,cholesterol,B,NN
57,levels,I,NNS
57,and,O,CC
57,higher,B,JJR
57,frequency,B,NN
57,of,I,IN
57,prior,I,JJ
57,ischemic,I,JJ
57,stroke,I,NN
57,in,B,IN
57,patients,I,NNS
57,with,I,IN
57,cholesterol,I,NN
57,<,I,VBP
57,5.5\\xa0mmol,I,CD
57,/,I,JJ
57,L,I,NNP
57,can,O,MD
57,not,B,RB
57,be,O,VB
57,solely,B,RB
57,an,O,DT
57,effect,B,NN
57,of,O,IN
57,aggressive,B,JJ
57,statin,I,NN
57,treatment,I,NN
57,in,B,IN
57,patients,I,NNS
57,with,I,IN
57,prior,I,JJ
57,ischemic,I,JJ
57,stroke,I,NN
57,",",O,","
57,as,O,IN
57,the,O,DT
57,association,O,NN
57,pertained,O,VBD
57,also,O,RB
57,to,O,TO
57,patients,B,NNS
57,who,I,WP
57,did,I,VBD
57,not,I,RB
57,use,I,VB
57,statin,I,NN
57,.,O,.
58,Specific,B,JJ
58,trajectories,I,NNS
58,were,O,VBD
58,associated,B,VBN
58,with,I,IN
58,greater,B,JJR
58,BMI,B,NNP
58,and,O,CC
58,waist,B,JJ
58,circumference,I,NN
58,during,B,IN
58,adulthood,I,NN
58,.,O,.
59,Overall,O,JJ
59,",",O,","
59,these,B,DT
59,results,I,NNS
59,suggest,B,VBP
59,that,O,IN
59,while,O,IN
59,milk,B,NN
59,and,I,CC
59,yogurt,I,NN
59,consumption,I,NN
59,is,O,VBZ
59,associated,B,VBN
59,with,I,IN
59,a,O,DT
59,favourable,B,JJ
59,body,B,NN
59,phenotype,I,NN
59,",",O,","
59,the,B,DT
59,blood,I,NN
59,lipid,I,JJ
59,profiles,I,NNS
59,are,I,VBP
59,less,B,RBR
59,favourable,I,JJ
59,when,B,WRB
59,eaten,I,VBN
59,as,I,IN
59,part,I,NN
59,of,I,IN
59,a,I,DT
59,low,I,JJ
59,-,I,:
59,fat,I,NN
59,high,I,JJ
59,-,I,:
59,carbohydrate,I,NN
59,dietary,I,JJ
59,pattern,I,NN
59,.,O,.
60,Our,B,PRP$
60,findings,I,NNS
60,support,B,VB
60,a,O,DT
60,significant,B,JJ
60,association,B,NN
60,between,O,IN
60,the,O,DT
60,high,B,JJ
60,level,B,NN
60,of,I,IN
60,HDL,I,NNP
60,-,I,:
60,C,I,NNP
60,",",O,","
60,triglyceride,B,NN
60,and,O,CC
60,depression,B,NN
60,in,B,IN
60,large,I,JJ
60,sample,I,NN
60,data,I,NNS
60,.,O,.
61,High,B,JJ
61,intratumoral,B,JJ
61,PTEN,I,NNP
61,gene,I,NN
61,expression,I,NN
61,was,O,VBD
61,associated,B,VBN
61,with,I,IN
61,poor,B,JJ
61,prognosis,B,NN
61,in,B,IN
61,patients,I,NNS
61,with,I,IN
61,locally,I,RB
61,advanced,I,VBN
61,breast,I,NN
61,cancers,I,NNS
61,harboring,I,VBG
